t 1.25134 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=675us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 64.2506 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
r 64.2508 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 64.2517 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 64.2519 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 64.5001 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 64.5001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 64.5007 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 64.5009 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 64.5023 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
r 64.5025 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 64.7501 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 64.7501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 64.7507 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 64.7507 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 64.7517 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
r 64.7519 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 64.753 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 64.7532 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 65.0001 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 65.0001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 65.0009 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
r 65.0012 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 65.0023 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 65.0025 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 65.2501 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 65.2501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 65.2507 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 65.2508 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 65.2525 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 65.2527 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 65.2543 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
r 65.2545 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 65.5001 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 65.5001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 65.5015 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 65.5016 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 65.5035 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 65.5037 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 65.5046 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
r 65.5048 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 65.7501 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 65.7501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 65.7506 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
r 65.7508 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 65.7521 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 65.7523 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 66.0001 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 66.0001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 66.0007 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 66.0009 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 66.0024 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
r 66.0027 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 66.2501 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 66.2501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 66.2508 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
r 66.251 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 66.2525 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 66.2527 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 66.5001 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 66.5001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 66.5008 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 66.501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 66.502 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 66.5022 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 66.5036 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
r 66.5038 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 66.7501 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 66.7501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 66.7513 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 66.7515 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 66.7523 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
r 66.7525 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 67.0001 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 67.0001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 67.001 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
r 67.0013 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 67.0023 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 67.0025 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 67.2501 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 67.2501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 67.251 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
r 67.2512 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 67.2521 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 67.2523 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 67.5001 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 67.5001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 67.501 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 67.5011 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 67.5019 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 67.502 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 67.5026 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 67.5028 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 67.5048 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
r 67.505 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 67.7501 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 67.7501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 67.7514 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 67.7515 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 67.7525 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
r 67.7527 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 67.7551 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 67.7553 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 68.0001 /NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:01) ns3::WifiMacTrailer ()
t 68.0001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
